property_id,address,neighbourhood,ward,assessed_value,garage,latitude,longitude,lot_size_sf,total_living_area_sf,year_built,land_value,improvement_value,bedrooms,bathrooms,basement,property_type,property_use,building_age,price_per_sqft,land_to_building_ratio,annual_tax
10013186,"Suite 303, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,173000,N,53.44842875,-113.5673825,70.174,62,2004,60550,112450,2,1,None,Condominium,Residential,21,2790.322581,1.13183871,2076
10013187,"Suite 304, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,221000,N,53.44842875,-113.5673825,70.174,62,2004,77350,143650,2,1,None,Townhouse,Residential,21,3564.516129,1.13183871,2652
10013188,"Suite 305, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,193500,N,53.44842875,-113.5673825,70.174,62,2004,67725,125775,2,1,Partially Finished,Duplex,Residential,21,3120.967742,1.13183871,2322
10013189,"Suite 306, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,145500,N,53.44842875,-113.5673825,70.174,62,2004,50925,94575,2,1,Partially Finished,Row Housing,Rental Property,21,2346.774194,1.13183871,1746
10013190,"Suite 307, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,187000,N,53.44842875,-113.5673825,70.174,62,2004,65450,121550,2,1,None,Row Housing,Owner Occupied,21,3016.129032,1.13183871,2244
10013191,"Suite 308, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,227000,N,53.44842875,-113.5673825,70.174,62,2004,79450,147550,2,1,Unfinished,Single Family Home,Residential,21,3661.290323,1.13183871,2724
10013192,"Suite 309, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,145500,N,53.44842875,-113.5673825,70.174,62,2004,50925,94575,2,1,Partially Finished,Duplex,Residential,21,2346.774194,1.13183871,1746
10013193,"Suite 310, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,205500,N,53.44842875,-113.5673825,70.174,62,2004,71925,133575,2,1,Unfinished,Row Housing,Investment Property,21,3314.516129,1.13183871,2466
10013194,"Suite 311, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,196000,N,53.44842875,-113.5673825,70.174,62,2004,68600,127400,2,1,Partially Finished,Condominium,Owner Occupied,21,3161.290323,1.13183871,2352
10013195,"Suite 312, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,196500,N,53.44842875,-113.5673825,70.174,62,2004,68775,127725,2,1,Finished,Single Family Home,Residential,21,3169.354839,1.13183871,2358
10013196,"Suite 401, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,204500,N,53.44842875,-113.5673825,70.174,62,2004,71575,132925,2,1,None,Condominium,Residential,21,3298.387097,1.13183871,2454
10013197,"Suite 402, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,206500,N,53.44842875,-113.5673825,70.174,62,2004,72275,134225,2,1,Partially Finished,Townhouse,Residential,21,3330.645161,1.13183871,2478
10013198,"Suite 403, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,177500,N,53.44842875,-113.5673825,70.174,62,2004,62125,115375,2,1,Unfinished,Townhouse,Owner Occupied,21,2862.903226,1.13183871,2130
10013199,"Suite 404, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,211000,N,53.44842875,-113.5673825,70.174,62,2004,73850,137150,2,1,Unfinished,Duplex,Residential,21,3403.225806,1.13183871,2532
10013200,"Suite 405, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,198500,N,53.44842875,-113.5673825,70.174,62,2004,69475,129025,2,1,Unfinished,Townhouse,Residential,21,3201.612903,1.13183871,2382
10013201,"Suite 406, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,149000,N,53.44842875,-113.5673825,70.174,62,2004,52150,96850,2,1,Unfinished,Condominium,Residential,21,2403.225806,1.13183871,1788
10013202,"Suite 407, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,192000,N,53.44842875,-113.5673825,70.174,62,2004,67200,124800,2,1,Partially Finished,Single Family Home,Residential,21,3096.774194,1.13183871,2304
10013203,"Suite 408, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,230500,N,53.44842875,-113.5673825,70.174,62,2004,80675,149825,2,1,Unfinished,Townhouse,Residential,21,3717.741935,1.13183871,2766
10013204,"Suite 409, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,149000,N,53.44842875,-113.5673825,70.174,62,2004,52150,96850,2,1,Unfinished,Single Family Home,Residential,21,2403.225806,1.13183871,1788
10013205,"Suite 410, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,210500,N,53.44842875,-113.5673825,70.174,62,2004,73675,136825,2,1,Partially Finished,Condominium,Residential,21,3395.16129,1.13183871,2526
10013206,"Suite 411, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,201000,N,53.44842875,-113.5673825,70.174,62,2004,70350,130650,2,1,Partially Finished,Condominium,Owner Occupied,21,3241.935484,1.13183871,2412
10013207,"Suite 412, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,201500,N,53.44842875,-113.5673825,70.174,62,2004,70525,130975,2,1,Unfinished,Duplex,Owner Occupied,21,3250,1.13183871,2418
10013208,"Suite 502, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,218500,N,53.44842875,-113.5673825,70.174,62,2004,76475,142025,2,1,Unfinished,Townhouse,Residential,21,3524.193548,1.13183871,2622
10013209,"Suite 503, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,187500,N,53.44842875,-113.5673825,70.174,62,2004,65625,121875,2,1,Partially Finished,Townhouse,Owner Occupied,21,3024.193548,1.13183871,2250
10013210,"Suite 504, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,240500,N,53.44842875,-113.5673825,70.174,62,2004,84175,156325,2,1,Unfinished,Duplex,Residential,21,3879.032258,1.13183871,2886
10013211,"Suite 505, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,210000,N,53.44842875,-113.5673825,70.174,62,2004,73500,136500,2,1,Partially Finished,Condominium,Residential,21,3387.096774,1.13183871,2520
10013212,"Suite 506, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,157500,N,53.44842875,-113.5673825,70.174,62,2004,55125,102375,2,1,Partially Finished,Duplex,Residential,21,2540.322581,1.13183871,1890
10013213,"Suite 507, 1120 TORY ROAD NW Edmonton, AB",TERWILLEGAR TOWNE,pihêsiwin Ward,203000,N,53.44842875,-113.5673825,70.174,62,2004,71050,131950,2,1,Unfinished,Townhouse,Residential,21,3274.193548,1.13183871,2436
10013232,"904 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,598500,Y,53.49665339,-113.6753036,527.635,219.8,2005,209475,389025,4,2.5,None,Single Family Home,Residential,20,2722.929936,2.400523203,7182
10013233,"906 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,570000,Y,53.49664486,-113.6755225,492.917,210.9,2005,199500,370500,4,2.5,Finished,Single Family Home,Residential,20,2702.702703,2.337207207,6840
10013234,"908 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,573500,Y,53.49664484,-113.6757151,476.612,230.2,2003,200725,372775,4,2.5,Finished,Single Family Home,Rental Property,22,2491.311903,2.070425717,6882
10013235,"910 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,563500,Y,53.49667175,-113.6759328,427.055,200,2005,197225,366275,4,2.5,Unfinished,Row Housing,Owner Occupied,20,2817.5,2.135275,6762
10013236,"912 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,578500,Y,53.49667015,-113.676258,644.999,201.15,2004,202475,376025,4,2.5,None,Condominium,Owner Occupied,21,2875.963212,3.206557296,6942
10013237,"914 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,561500,Y,53.49663923,-113.676382,842.238,142.9,2003,196525,364975,4,2.5,Partially Finished,Condominium,Residential,22,3929.321204,5.893897831,6738
10013238,"916 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,580000,Y,53.49643171,-113.6764162,572.97,219.9,2004,203000,377000,4,2.5,Unfinished,Row Housing,Residential,21,2637.562528,2.605593452,6960
10013239,"917 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,584000,Y,53.49622484,-113.6763888,738.803,189.2,2004,204400,379600,4,2.5,Partially Finished,Condominium,Residential,21,3086.680761,3.904878436,7008
10013240,"915 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,540000,Y,53.49616184,-113.6762416,478.394,173.4,2004,189000,351000,4,2.5,Unfinished,Row Housing,Residential,21,3114.186851,2.758904268,6480
10013241,"913 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,546500,Y,53.49608759,-113.6760906,449.562,190.3,2005,191275,355225,4,2.5,Finished,Condominium,Investment Property,20,2871.781398,2.362385707,6558
10013242,"911 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,522500,Y,53.49599124,-113.6759448,524.451,165.2,2004,182875,339625,4,2.5,Unfinished,Duplex,Residential,21,3162.83293,3.174642857,6270
10013243,"909 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,541500,Y,53.49591973,-113.6756248,781.024,173.6,2005,189525,351975,4,2.5,Partially Finished,Townhouse,Residential,20,3119.239631,4.498986175,6498
10013244,"907 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,624000,Y,53.49596151,-113.6754049,644.431,243.73,2004,218400,405600,5,3,Finished,Condominium,Residential,21,2560.210069,2.644036434,7488
10013245,"905 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,609500,Y,53.4961096,-113.675269,535.936,227.9,2005,213325,396175,5,3,Finished,Duplex,Residential,20,2674.418605,2.351627907,7314
10013246,"903 GOODWIN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,542000,Y,53.49619398,-113.6751766,507.8,175.39,2004,189700,352300,4,2.5,Unfinished,Duplex,Residential,21,3090.256001,2.895261988,6504
10013247,"821 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,518500,Y,53.49564914,-113.6733051,556.351,170.61,2004,181475,337025,4,2.5,Partially Finished,Single Family Home,Investment Property,21,3039.095012,3.260951879,6222
10013248,"819 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,537000,Y,53.49577246,-113.6732583,469.525,184.4,2004,187950,349050,4,2.5,Partially Finished,Single Family Home,Residential,21,2912.147505,2.54623102,6444
10013249,"817 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,557000,Y,53.49587606,-113.6731982,469.52,199.8,2003,194950,362050,4,2.5,None,Single Family Home,Residential,22,2787.787788,2.34994995,6684
10013250,"815 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,508500,Y,53.49597965,-113.6731382,469.507,190.3,2004,177975,330525,4,2.5,Unfinished,Single Family Home,Residential,21,2672.096689,2.467193904,6102
10013251,"813 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,505000,Y,53.49608323,-113.6730781,469.477,171,2004,176750,328250,4,2.5,Partially Finished,Single Family Home,Residential,21,2953.216374,2.745479532,6060
10013252,"811 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,530000,Y,53.49618421,-113.6730181,464.93,199.9,2005,185500,344500,4,2.5,Finished,Single Family Home,Residential,20,2651.325663,2.325812906,6360
10013253,"809 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,518000,Y,53.49627275,-113.672929,485.595,192,2003,181300,336700,4,2.5,None,Single Family Home,Owner Occupied,22,2697.916667,2.529140625,6216
10013254,"807 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,560000,Y,53.49643252,-113.6728185,517.086,200.4,2005,196000,364000,4,2.5,Finished,Duplex,Owner Occupied,20,2794.411178,2.580269461,6720
10013255,"805 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,586500,Y,53.49665503,-113.6727914,1046.226,199,2004,205275,381225,4,2.5,None,Single Family Home,Residential,21,2947.236181,5.257417085,7038
10013256,"803 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,596000,Y,53.49668569,-113.6728553,903.771,216.4,2003,208600,387400,4,2.5,None,Single Family Home,Residential,22,2754.158965,4.176390943,7152
10013257,"804 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,497000,Y,53.49670422,-113.6732356,561.801,120.7,2004,173950,323050,4,2.5,Partially Finished,Townhouse,Residential,21,4117.647059,4.654523612,5964
10013258,"806 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,529000,Y,53.49670026,-113.6735929,602.797,146.9,2003,185150,343850,4,2.5,Partially Finished,Duplex,Residential,22,3601.089176,4.103451327,6348
10013259,"808 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,766000,Y,53.49667456,-113.6738184,961.845,269.3,2003,268100,497900,5,3,Renovated,Custom Built Home,Residential,22,2844.411437,3.571648719,9192
10013260,"810 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,587000,Y,53.4965239,-113.6738616,544.778,223.9,2004,205450,381550,4,2.5,None,Single Family Home,Owner Occupied,21,2621.706119,2.433130862,7044
10013261,"812 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,505500,Y,53.49636117,-113.6738401,501.003,173.4,2004,176925,328575,4,2.5,None,Condominium,Residential,21,2915.224913,2.889290657,6066
10013262,"814 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,527500,Y,53.49624002,-113.6738739,515.666,190.3,2005,184625,342875,4,2.5,Finished,Single Family Home,Owner Occupied,20,2771.939044,2.709753022,6330
10013263,"816 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,575000,Y,53.49612623,-113.6739381,515.91,201.7,2005,201250,373750,4,2.5,Partially Finished,Duplex,Residential,20,2850.768468,2.557808627,6900
10013264,"818 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,512000,Y,53.496015,-113.6740025,492.81,170.61,2004,179200,332800,4,2.5,Finished,Single Family Home,Residential,21,3000.996425,2.888517672,6144
10013265,"820 GREEN CLOSE NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,564500,Y,53.49588895,-113.6740558,575.045,212.6,2005,197575,366925,4,2.5,Partially Finished,Single Family Home,Residential,20,2655.221072,2.704821261,6774
10013267,"923 GOODWIN WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,696000,Y,53.49631605,-113.6743879,613.468,227.1,2005,243600,452400,5,3,Finished,Row Housing,Owner Occupied,20,3064.729194,2.701312197,8352
10013268,"925 GOODWIN WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,628000,Y,53.49657154,-113.6743921,716.839,230.2,2005,219800,408200,5,3,Partially Finished,Single Family Home,Residential,20,2728.062554,3.113983493,7536
10013269,"927 GOODWIN WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,650500,Y,53.49667789,-113.6744422,1003.648,231.4,2005,227675,422825,5,3,Walkout,Duplex,Residential,20,2811.149525,4.337286085,7806
10013270,"929 GOODWIN WAY NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,661000,Y,53.49670147,-113.6747485,651.008,201.94,2005,231350,429650,5,3,Walkout,Townhouse,Residential,20,3273.24948,3.223769436,7932
10013271,"747 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,519500,Y,53.49511346,-113.6729101,444.675,180,2004,181825,337675,4,2.5,Unfinished,Single Family Home,Residential,21,2886.111111,2.470416667,6234
10013272,"749 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,506500,Y,53.49515624,-113.6730709,462.061,168.2,2004,177275,329225,4,2.5,Unfinished,Condominium,Residential,21,3011.296076,2.747092747,6078
10013273,"751 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,513500,Y,53.49520141,-113.6732267,440.893,171.51,2004,179725,333775,4,2.5,Finished,Single Family Home,Rental Property,21,2993.994519,2.570654772,6162
10013274,"753 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,560000,Y,53.49524422,-113.6733861,440.784,206.6,2004,196000,364000,4,2.5,Partially Finished,Duplex,Residential,21,2710.551791,2.133514037,6720
10013275,"755 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,510000,Y,53.49528774,-113.673545,440.707,170.61,2004,178500,331500,4,2.5,Partially Finished,Townhouse,Owner Occupied,21,2989.273782,2.583125256,6120
10013276,"757 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,519000,Y,53.49533198,-113.6736996,434.146,146.2,2005,181650,337350,4,2.5,Unfinished,Single Family Home,Rental Property,20,3549.931601,2.969534884,6228
10013277,"759 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,551000,Y,53.49538141,-113.6738539,421.766,170.3,2004,192850,358150,4,2.5,Unfinished,Single Family Home,Residential,21,3235.466823,2.476605989,6612
10013278,"761 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,504000,Y,53.49543119,-113.6740079,410.418,172.5,2005,176400,327600,4,2.5,None,Single Family Home,Residential,20,2921.73913,2.379234783,6048
10013279,"763 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,486500,Y,53.49548115,-113.6741757,423.824,168.1,2004,170275,316225,4,2.5,Finished,Single Family Home,Residential,21,2894.110648,2.521261154,5838
10013280,"765 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,478000,Y,53.49553755,-113.6743392,431.543,149.9,2004,167300,310700,4,2.5,None,Single Family Home,Residential,21,3188.792528,2.878872582,5736
10013281,"767 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,516000,Y,53.49559678,-113.6744868,427.023,177.5,2004,180600,335400,4,2.5,Partially Finished,Condominium,Residential,21,2907.042254,2.40576338,6192
10013282,"769 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,537000,Y,53.49565586,-113.6746343,453.726,184.4,2004,187950,349050,4,2.5,Finished,Single Family Home,Residential,21,2912.147505,2.460553145,6444
10013283,"771 GREEN WYND NW Edmonton, AB",GLASTONBURY,sipiwiyiniwak Ward,496500,Y,53.49570371,-113.6747611,517.1,162.1,2005,173775,322725,4,2.5,None,Single Family Home,Residential,20,3062.924121,3.190006169,5958
10013285,"1065 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,508000,Y,53.4597018,-113.574446,405.265,122.7,2005,177800,330200,4,2.5,Finished,Condominium,Owner Occupied,20,4140.179299,3.302893236,6096
10013286,"1067 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,548000,Y,53.45970894,-113.5746073,383.701,172.5,2004,191800,356200,4,2.5,Finished,Single Family Home,Residential,21,3176.811594,2.224353623,6576
10013287,"1069 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,503500,Y,53.45971553,-113.5747725,383.686,145.8,2004,176225,327275,4,2.5,None,Condominium,Rental Property,21,3453.360768,2.631591221,6042
10013288,"1071 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,505500,Y,53.45972212,-113.5749377,383.631,168.5,2004,176925,328575,4,2.5,Unfinished,Single Family Home,Residential,21,3000,2.27674184,6066
10013289,"1073 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,501000,Y,53.45972871,-113.5751029,383.639,159.9,2005,175350,325650,4,2.5,Finished,Single Family Home,Residential,20,3133.208255,2.399243277,6012
10013290,"1075 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,536500,Y,53.4597353,-113.575268,383.694,178.5,2005,187775,348725,4,2.5,Unfinished,Single Family Home,Residential,20,3005.602241,2.149546218,6438
10013291,"1077 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,499000,Y,53.4597418,-113.575431,373.25,161.2,2005,174650,324350,4,2.5,Partially Finished,Single Family Home,Residential,20,3095.533499,2.31544665,5988
10013292,"1079 LEGER BOULEVARD NW Edmonton, AB",LEGER,pihêsiwin Ward,528500,Y,53.45974692,-113.5756019,393.248,141.4,2005,184975,343525,4,2.5,Partially Finished,Row Housing,Owner Occupied,20,3737.623762,2.781103253,6342
10013293,"2204 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,503500,Y,53.45936782,-113.5757022,679.39,120.9,2003,176225,327275,4,2.5,Partially Finished,Single Family Home,Residential,22,4164.598842,5.619437552,6042
10013294,"2206 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,502000,Y,53.45935939,-113.5755247,493.667,120.8,2003,175700,326300,4,2.5,Finished,Single Family Home,Residential,22,4155.629139,4.086647351,6024
10013295,"2208 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,499000,Y,53.45935738,-113.5753745,462.621,120.8,2003,174650,324350,4,2.5,Unfinished,Single Family Home,Residential,22,4130.794702,3.82964404,5988
10013296,"2210 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,514000,Y,53.4593782,-113.5752233,396.393,120.8,2003,179900,334100,4,2.5,Partially Finished,Townhouse,Residential,22,4254.966887,3.281399007,6168
10013297,"2212 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,506000,Y,53.45938605,-113.5749992,533.377,120.8,2003,177100,328900,4,2.5,None,Row Housing,Residential,22,4188.741722,4.415372517,6072
10013298,"2214 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,532000,Y,53.45936395,-113.5747248,854.477,120.8,2003,186200,345800,4,2.5,Finished,Duplex,Residential,22,4403.97351,7.073485099,6384
10013299,"2216 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,518000,Y,53.45931359,-113.5747016,667.713,120.9,2003,181300,336700,4,2.5,Partially Finished,Single Family Home,Residential,22,4284.532672,5.522853598,6216
10013300,"2218 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,494500,Y,53.45914274,-113.5747093,419.872,120.8,2003,173075,321425,4,2.5,Partially Finished,Single Family Home,Residential,22,4093.543046,3.475761589,5934
10013301,"2220 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,492500,Y,53.45901739,-113.5747034,397.058,120.9,2003,172375,320125,4,2.5,None,Condominium,Owner Occupied,22,4073.614557,3.284185277,5910
10013302,"2223 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,493500,Y,53.45890494,-113.5747089,409.292,120.9,2003,172725,320775,4,2.5,Partially Finished,Single Family Home,Residential,22,4081.885856,3.385376344,5922
10013303,"2221 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,516500,Y,53.45874868,-113.5747304,652.393,120.8,2003,180775,335725,4,2.5,Partially Finished,Condominium,Residential,22,4275.662252,5.400604305,6198
10013304,"2219 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,534500,Y,53.45867752,-113.5747655,887.129,120.8,2003,187075,347425,4,2.5,Partially Finished,Single Family Home,Residential,22,4424.668874,7.343783113,6414
10013305,"2217 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,518500,Y,53.45866146,-113.574995,530.817,120.8,2003,181475,337025,4,2.5,None,Single Family Home,Residential,22,4292.218543,4.394180464,6222
10013306,"2215 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,499000,Y,53.45866329,-113.5751939,460.238,120.8,2003,174650,324350,4,2.5,Partially Finished,Single Family Home,Residential,22,4130.794702,3.809917219,5988
10013307,"2213 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,498500,Y,53.45869993,-113.5754004,456.819,120.8,2003,174475,324025,4,2.5,Unfinished,Duplex,Residential,22,4126.655629,3.781614238,5982
10013308,"2211 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,505000,Y,53.4587235,-113.5755427,523.424,120.8,2003,176750,328250,4,2.5,Partially Finished,Single Family Home,Residential,22,4180.463576,4.332980132,6060
10013309,"2209 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,508500,Y,53.45873028,-113.5756889,562.05,120.8,2003,177975,330525,4,2.5,Partially Finished,Single Family Home,Residential,22,4209.437086,4.652731788,6102
10013310,"2207 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,529500,Y,53.45873608,-113.575853,630.651,120.8,2003,185325,344175,4,2.5,Partially Finished,Single Family Home,Residential,22,4383.278146,5.220620861,6354
10013311,"2205 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,529500,Y,53.45874212,-113.575998,629.788,120.8,2003,185325,344175,4,2.5,Partially Finished,Single Family Home,Residential,22,4383.278146,5.213476821,6354
10013312,"2203 LEGER COURT NW Edmonton, AB",LEGER,pihêsiwin Ward,516000,Y,53.45878961,-113.5761672,668.232,120.8,2003,180600,335400,4,2.5,Finished,Row Housing,Rental Property,22,4271.523179,5.531721854,6192
10013315,"8936 79 AVENUE NW Edmonton, AB",KING EDWARD PARK,Métis Ward,353500,Y,53.51540168,-113.4667668,288.525,79.2,2003,123725,229775,3,2,Unfinished,Duplex,Residential,22,4463.383838,3.642992424,4242
10013316,"8934 79 AVENUE NW Edmonton, AB",KING EDWARD PARK,Métis Ward,353500,Y,53.51540168,-113.4667668,287.492,79.2,2003,123725,229775,3,2,Unfinished,Single Family Home,Residential,22,4463.383838,3.629949495,4242
10013326,"9404 100A AVENUE NW Edmonton, AB",RIVERDALE,O-day'min Ward,597000,Y,53.54326963,-113.4754638,255.011,170,2003,208950,388050,4,2.5,Unfinished,Executive Home,Residential,22,3511.764706,1.500064706,7164
10013327,"10074 94 STREET NW Edmonton, AB",RIVERDALE,O-day'min Ward,588500,Y,53.54326963,-113.4754638,284.079,180.9,2003,205975,382525,4,2.5,Partially Finished,Single Family Home,Residential,22,3253.178552,1.570364842,7062
10013328,"10078 94 STREET NW Edmonton, AB",RIVERDALE,O-day'min Ward,568000,Y,53.54326963,-113.4754638,262.502,159.8,2003,198800,369200,4,2.5,Finished,Single Family Home,Residential,22,3554.443054,1.642690864,6816
